external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
11,WHITE,DESSIMIS PINOT GRIGIO,VIE DE ROMANS,,BOTTLE,2021,30.0,,0,,Dessimis Pinot Grigio,Vie di Romans,wine_01gzr4ksk550tpn2vchzczedvk,,50.020454
12,RED,SAUVIGNON,CANTINA S. MICHELE APPIANO,,BOTTLE,2022,30.0,,0,,Cabernet Sauvignon,S. Osvaldo,wine_01havweeyxbe05sfjbs577tmmy,,15.362257
13,WHITE,SAUVIGNON LAFOA,COLTERENZIO,,BOTTLE,2022,35.0,,0,,Lafóa Sauvignon,Colterenzio (Schreckbichl),wine_01gzr4ksd91kx6d5rhyzts8a62,,33.937214
14,WHITE,VIERIS SAUVIGNON,VIE DE ROMANS,,BOTTLE,2021,30.0,,0,,Vieris Sauvignon Blanc,Vie di Romans,wine_01gzr4ksk5zqd3t9csd0yj26f7,,39.332565
15,WHITE,GAJA E REY,GAJA,,BOTTLE,2018,240.0,,0,,Gaia & Rey Langhe,Gaja,wine_01gzr4ksppmrbs9bck881h9qrt,,33.31376
16,RED,AMARONE,ALLEGRINI,,BOTTLE,2018,75.0,,0,,Amarone per l'Ermitage,Allegrini,wine_01hawwd0bbyd9xrgczv3rj3965,,30.972103
17,RED,CHIANTI CLASSICO,FONTODI,,BOTTLE,2020,24.0,,0,,Chianti Classico,Fontodi,wine_01gzr4kt80f0t49p6s4b6nvkdv,,39.023224
18,RED,PINOT NERO PATRICIA,GIRLAN,,BOTTLE,2021,26.0,,0,,Patricia Pinot Noir,Girlan,wine_01gzr4ksksmf95bvw0mp9sxwyx,,37.192673
19,RED,ROCCA RUBIA,SANTADI,,BOTTLE,2020,0.0,,0,,Rocca Rubia Carignano del Sulcis,Santadi,wine_01hyn6fv0xhary0spszesxapvt,,39.248093
21,RED,RIPASSA,ZENATO,,BOTTLE,2017,24.0,,0,,Ripassa Valpolicella Ripasso Superiore,Zenato,wine_01gzr4ksd1fnr67jf8jfan1y6x,,31.843357
21,RED,RIPASSA,ZENATO,,BOTTLE,2019,24.0,,0,,Ripassa Valpolicella Ripasso Superiore,Zenato,wine_01gzr4ksd1fnr67jf8jfan1y6x,,31.843357
22,RED,SASSICAIA,TENUTA SAN GUIDO,,BOTTLE,2019,190.0,,0,,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,,44.90477
22,RED,SASSICAIA,TENUTA SAN GUIDO,,BOTTLE,2020,190.0,,0,,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,,44.90477
24,SPARKLING,OPERA BRUT,CORVEE,,BOTTLE,2015,40.0,,0,,Brut,Corvée,wine_01h0sq492t3bv682bdbygjr8py,,29.75512
25,SPARKLING,BRUT FERRARI PERLE',FERRARI,,BOTTLE,2017,70.0,,0,,Perlé,Ferrari,wine_01gzr4ksccj35519kgnp4kw2ym,,30.799274
26,SPARKLING,BRUT FERRARI PERLE' ROSE',FERRARI,,MAGNUM,2016,170.0,,0,,Perlé Rosé,Ferrari,wine_01gzr4ksccxkqxryxhnb6gavgx,,32.940735
27,SPARKLING,BRUT FERRARI PERLE' ROSE',FERRARI,,BOTTLE,2016,80.0,,0,,Perlé Rosé,Ferrari,wine_01gzr4ksccxkqxryxhnb6gavgx,,32.940735
28,SPARKLING,BRUT FERRARI PERLE' BIANCO,FERRARI,,BOTTLE,2015,80.0,,0,,Perlé Bianco Riserva,Ferrari,wine_01gzr4ksccrmvta6snft247t35,,32.2725
29,SPARKLING,BRUT FERRARI PERLE' CUVEE ZERO,FERRARI,,BOTTLE,2014,100.0,,0,,Perlé Zero,Ferrari,wine_01gzr4kscc048n1dp9m162cgxe,,34.969368
30,SPARKLING,BRUT FERRARI PERLE' NERO,FERRARI,,BOTTLE,2013,110.0,,0,,Perlé Nero,Ferrari,wine_01gzr4kscc2q9h2vh9dzr6ja8q,,34.969368
31,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE COLLEZIONE,FERRARI,,BOTTLE,2001,550.0,,0,,'Giulio Ferrari' Riserva del Fondatore Collezione,Ferrari,wine_01gzr4ksccwywgnay6b8qpby5a,,47.496826
31,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE COLLEZIONE,FERRARI,,BOTTLE,2002,550.0,,0,,'Giulio Ferrari' Riserva del Fondatore Collezione,Ferrari,wine_01gzr4ksccwywgnay6b8qpby5a,,47.496826
32,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,BOTTLE,2008,240.0,,0,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
32,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,BOTTLE,2010,240.0,,0,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
33,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,MAGNUM,2007,480.0,,0,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
33,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,MAGNUM,2008,480.0,,0,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
33,SPARKLING,GIULIO FERRARI RIS. DEL FONDATORE,FERRARI,,MAGNUM,2009,480.0,,0,,'Giulio Ferrari' Riserva del Fondatore,Ferrari,wine_01gzr4kscc3eq3g9mgs0f5ns3f,,44.583126
34,SPARKLING,BRUT,KETTMEIER,,BOTTLE,2018,42.0,,0,,Athesis Brut,Kettmeir,wine_01h0qzm23rs8gaa77kqcm4f89w,,25.17138
35,SPARKLING,BRUT METODO CLASSICO ''TOMBOLA DI PIN'',DE STEFANI,,BOTTLE,2010,50.0,,0,,Cuvée Tombola di Pin Brut,De Stefani,wine_01h0qsxnwvj0g698rsxts8dvsp,,37.85398
36,SPARKLING,BLANC DE BLANC,METODO CLASSICO EXTRA BRUT,,BOTTLE,S/A,40.0,,0,,Blanc de Blancs Brut,Brut Dargent,wine_01h0sq48dbx15ye4tn9z0sec9v,,28.646189
37,SPARKLING,BRUT DURELLO,BELLAGUARDIA,,BOTTLE,2013,45.0,,0,,Montecchi Il Durello Pas Dosè,Bellaguardia,wine_01gzr4ksf8aa5jqj3f51dm22rx,,34.91755
38,SPARKLING,BRUT ROSE',BELLAGUARDIA,,BOTTLE,2016,58.0,,0,,Capuleti Rosé,Bellaguardia,wine_01gzr4ksf8scka9ne2q6s28w0y,,32.27655
39,SPARKLING,DURELLO PAS DOSE',DAL MASO,,BOTTLE,S/A,0.0,,0,,Durello Lessini Riserva Pas Dosé,Dal Maso,wine_01gzr4kth2texnddca89anqz6c,,35.45673
40,SPARKLING,EXTRA BRUT CUVEE' MARIANNA,ARUNDA,,BOTTLE,S/A,68.0,,0,,Cuvée Marianna Extra Brut,Arunda,wine_01h0my5rqp4re1r7j537tvhbys,,41.67991
41,SPARKLING,LEONIA POMINO BRUT,FRESCOBALDI,,BOTTLE,2016,45.0,,0,,Leonia Cuvée Voyage Brut,Frescobaldi,wine_01gzr4ksh5xsax54mcqey9ac0a,,35.87228
42,SPARKLING,MATT '55,PIAN DELLE VETTE,,BOTTLE,2014,65.0,,0,,Matt 55 Metodo Classico,Pian Delle Vette,wine_01gzr4ksjs0gnpjetky8shmg91,,58.50104
43,SPARKLING,PLUK BLANC DE NOIR BRUT NATURE,BELLENDA,,BOTTLE,2012,56.0,,0,,Pluck Blanc de Noirs,Bellenda,wine_01h0my5sjnx64301y2df7hqnrp,,38.497917
44,SPARKLING,WURM BLANC DE BLANC BRUT NATURE,BELLENDA,,BOTTLE,2008,60.0,,0,,Würm Brut Nature,Bellenda,wine_01h0my5sjn5cc9xe07q17vr7mx,,44.95347
45,SPARKLING,BRUT FRANCIACORTA DOPPIO ERRE DI,DERBUSCO CIVES,,BOTTLE,S/A,48.0,,0,,Franciacorta Brut Doppio Erre Di,Derbusco Cives,wine_01gzr4kse4bg9s9j5b4s29c4dx,,57.628464
46,SPARKLING,BRUT FRANCIACORTA ALMA GRANDE CUVEE,BELLAVISTA,,BOTTLE,S/A,65.0,,0,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.616524
47,SPARKLING,BRUT FRANCIACORTA ROSE’,BELLAVISTA,,BOTTLE,S/A,100.0,,0,,Franciacorta Rosé,Bellavista,wine_01gzr4ktfzcgrff12qdpgex4k7,,34.428387
48,SPARKLING,BRUT FRANCIACORTA ALMA GRANDE CUVEE,BELLAVISTA,,BOTTLE,S/A,65.0,,0,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.616524
49,SPARKLING,BRUT FRANCIACORTA ALMA GRANDE CUVEE,BELLAVISTA,,MAGNUM,S/A,140.0,,0,,Franciacorta Grande Cuvée Alma Brut,Bellavista,wine_01gzr4ktfz8rdfpgmgkvghev9h,,42.616524
50,SPARKLING,BRUT FRANCIACORTA BLANC DE BLANCS ZERO’,BELLAVISTA,,MAGNUM,2014,360.0,,0,,Franciacorta Blanc de Blancs Pas Dosé,Bellavista,wine_01gzr4ktfzs2d8kjj99ks01c0n,,37.856308
51,SPARKLING,BRUT FRANCIACORTA RISERVA VITTORIO MORETTI,BELLAVISTA,,BOTTLE,2001,190.0,,0,,Riserva Vittorio Moretti,Bellavista,wine_01gzr4ktfz37ac5e83ps4t15kn,,46.321835
51,SPARKLING,BRUT FRANCIACORTA RISERVA VITTORIO MORETTI,BELLAVISTA,,BOTTLE,2016,190.0,,0,,Riserva Vittorio Moretti,Bellavista,wine_01gzr4ktfz37ac5e83ps4t15kn,,46.321835
52,SPARKLING,BRUT FRANCIACORTA BLANC,CONTADI CASTALDI,,BOTTLE,2019,60.0,,0,,Franciacorta Blànc,Contadi Castaldi,wine_01gzr4ksccxtp2c61q9ev65fzx,,51.88698
53,SPARKLING,BRUT FRANCIACORTA CRU PERDU GRAN ANNATA,BONOMI,,BOTTLE,2013,55.0,,0,,Franciacorta Cru Perdu,Castello Bonomi,wine_01gzr4kss4tr65wmc5v5h244be,,39.919945
53,SPARKLING,BRUT FRANCIACORTA CRU PERDU GRAN ANNATA,BONOMI,,BOTTLE,2016,55.0,,0,,Franciacorta Cru Perdu,Castello Bonomi,wine_01gzr4kss4tr65wmc5v5h244be,,39.919945
54,SPARKLING,BRUT FRANCIACORTA PRESTIGE,CA' DEL BOSCO,,BOTTLE,S/A,65.0,,0,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,,38.308956
55,SPARKLING,BRUT FRANCIACORTA PRESTIGE,CA' DEL BOSCO,,MAGNUM,S/A,140.0,,0,,Franciacorta Cuvée Prestige,Ca' del Bosco,wine_01gzr4kscc5tkafqr60hga5xms,,38.308956
56,SPARKLING,BRUT FRANCIACORTA PRESTIGE ROSE',CA' DEL BOSCO,,BOTTLE,S/A,85.0,,0,,Franciacorta Cuvée Prestige Rosé,Ca' del Bosco,wine_01gzr4kscc4rdc6dnh9v5jabtr,,39.792225
57,SPARKLING,BRUT FRANCIACORTA PRESTIGE ROSE',CA' DEL BOSCO,,MAGNUM,S/A,180.0,,0,,Franciacorta Cuvée Prestige Rosé,Ca' del Bosco,wine_01gzr4kscc4rdc6dnh9v5jabtr,,39.792225
58,SPARKLING,BRUT FRANCIACORTA ZERO',CA' DEL BOSCO,,BOTTLE,2016,90.0,,0,,Dosage Zéro Franciacorta (Vintage Collection),Ca' del Bosco,wine_01gzr4ksccg1swcb7yb701kdpe,,35.565308
59,SPARKLING,BRUT CUVEE ANNAMARIA CLEMENTI,CA' DEL BOSCO,,BOTTLE,2011,180.0,,0,,Cuvée Annamaria Clementi (Extra Brut),Ca' del Bosco,wine_01gzr4ksccr3vp26k7752yh5yp,,48.26262
59,SPARKLING,BRUT CUVEE ANNAMARIA CLEMENTI,CA' DEL BOSCO,,BOTTLE,2013,180.0,,0,,Cuvée Annamaria Clementi (Extra Brut),Ca' del Bosco,wine_01gzr4ksccr3vp26k7752yh5yp,,48.26262
60,SPARKLING,BRUT CUVEE ANNAMARIA CLEMENTI ROSE',CA' DEL BOSCO,,BOTTLE,2013,250.0,,0,,Cuvée Annamaria Clementi Rosé (Extra Brut),Ca' del Bosco,wine_01gzr4kscceqkyp7md23h3wfqn,,48.54106
61,SPARKLING,PROSECCO EXTRA DRY,TORRESELLA,,BOTTLE,S/A,30.0,,0,,Prosecco Extra Dry,Torresella,wine_01h0sq47xdxc0p1jdjxywpra6n,,40.27549
62,SPARKLING,PROSECCO SUPERIORE SC 1931,BELLENDA,,BOTTLE,S/A,38.0,,0,,S.C.1931 Conegliano Valdobbiadene Prosecco Brut,Bellenda,wine_01h0my5sjmc5tbe60sjabdttmj,,36.060715
63,SPARKLING,PROSECCO BRUT,BIANCAVIGNA,,BOTTLE,2021,36.0,,0,,Prosecco Brut,BiancaVigna,wine_01h0my5sn7s32jqmgxrwcxyb46,,35.38262
64,SPARKLING,PROSECCO SUP. BRUT NATURE RIVE DI OGLIANO,BIANCAVIGNA,,BOTTLE,2021,40.0,,0,,Rive di Ogliano Conegliano Valdobbiadene Prosecco Superiore Brut Nature,BiancaVigna,wine_01h0my5sn8zdw62dmaf0vhqs6e,,44.86995
65,SPARKLING,PROSECCO SUP. DOSAGE ZERO' RIVE DI SOLIGO,BIANCAVIGNA,,BOTTLE,2021,40.0,,0,,Rive di Soligo Conegliano Valdobbiadene Prosecco Superiore Dosaggio Zero,BiancaVigna,wine_01h0my5sn8af2fb2ph2r0g7f7f,,43.64519
66,SPARKLING,BRUT CHAMPAGNE IVOIRE & EBENE,AUBRY,,BOTTLE,2014,120.0,,0,,Ivoire & Ébène Brut Champagne 1er Cru,Aubry,wine_01h4pmmgg3nj2y2y0aqnxc9ek1,,41.939888
67,SPARKLING,BRUT CHAMPAGNE CUVEE DE HUMBERT,AUBRY,,BOTTLE,2009,120.0,,0,,Aubry de Humbert Champagne 1er Cru,Aubry,wine_01h4pmmgg3agcap38f1w7v37wc,,35.61447
68,SPARKLING,EXTRA BRUT CHAMP. SABLE' ROSE,AUBRY,,BOTTLE,2014,150.0,,0,,Sable Rosé Brut,Aubry,wine_01h4pmmgg36ppcppnjjh2chgjd,,39.583145
69,SPARKLING,BRUT CHAMPAGNE PREMIERE CUVEE,BRUNO PAILLARD,,BOTTLE,S/A,110.0,,0,,Champagne Brut Premiere Cuvee,Bruno Paillard,wine_01hygjgaa4mnpg4cxnemd8vfb4,,42.299877
70,SPARKLING,BRUT CHAMPAGNE BLANC DE BLANC GRAND CRU,BRUNO PAILLARD,,BOTTLE,S/A,0.0,,0,,Blanc de Blancs Champagne Grand Cru,Bruno Paillard,wine_01gzr4ks5hvrwywht48ktm381b,,46.85152
71,SPARKLING,BRUT CHAMPAGNE PREMIERE CUVEE ROSE,BRUNO PAILLARD,,BOTTLE,S/A,140.0,,0,,Champagne Brut Premiere Cuvee,Bruno Paillard,wine_01hygjgaa4mnpg4cxnemd8vfb4,,42.299877
72,SPARKLING,BRUT CHAMPAGNE VINTAGE CUVEE VICTOR,MANDOIS,,BOTTLE,2012,130.0,,0,,Victor Mandois Brut Champagne,Mandois,wine_01h4pmmgnp2hq2etqw5bwe4zwy,,39.27758
73,SPARKLING,BRUT CHAMPAGNE TRADITION,ALAIN VESSELLE,,MAGNUM,S/A,0.0,,0,,Brut Tradition Champagne Grand Cru 'Bouzy',Alain Vesselle,wine_01h4pmmgfq7ay7vraqt0kz8w4e,,42.25122
74,SPARKLING,EXTRA BRUT CHAMPAGNE 1ER CRU LES VIGNES DE VRIGNY,EGLY OURIET,,BOTTLE,S/A,140.0,,0,,Les Vignes de Vrigny Brut Champagne Premier Cru,Egly-Ouriet,wine_01h0f3cmbqng4amtz0kpnz4zte,,58.80817
75,SPARKLING,BRUT CHAMPAGNE GRAND CRU BLANC DE NOIRS,EGLY OURIET,,BOTTLE,2014,180.0,,0,,Blanc de Noirs Brut Champagne Grand Cru 'Les Crayeres' Ambonnay,Egly-Ouriet,wine_01h4pmmgfaraz8hy5zthavrbb9,,54.517807
76,SPARKLING,BRUT CHAMPAGNE GRAND CRU TRADITION,EGLY OURIET,,BOTTLE,2016,150.0,,0,,Brut Tradition Champagne Grand Cru 'Ambonnay',Egly-Ouriet,wine_01h0f3cmbp43pck8nwdr89bezn,,56.40645
77,SPARKLING,BRUT CHAMPAGNE GRAND CRU MILLESIME',EGLY OURIET,,BOTTLE,2012,480.0,,0,,Millésime Brut Champagne Grand Cru 'Ambonnay',Egly-Ouriet,wine_01h0r2pq4jgfqamvz021fhvffn,,56.93396
78,SPARKLING,BRUT NATURE CHAMPAGNE HERACLITE,TIMOTHEE STROEBEL,,BOTTLE,2017,150.0,,0,,Héraclite Brut Nature Champagne Premier Cru,Stroebel,wine_01h4pmmgg8zeyy0z42mgg7s841,,47.018444
79,SPARKLING,BRUT CHAMP. 1ER CRU L'HOMMEE,ROGER COULON,,BOTTLE,S/A,130.0,,0,,Vrigny l'Hommée Champagne Premier Cru,Roger Coulon,wine_01hawwczejt9nsemved42hrr50,,44.61615
80,SPARKLING,BRUT CHAMP. 1ER CRU ESPRIT DE VRIGNY,ROGER COULON,,BOTTLE,S/A,0.0,,0,,Esprit de Vrigny Brut Nature Champagne Premier Cru,Roger Coulon,wine_01h4pmmgg6amg6jk2s9xs6fghe,,47.85618
81,SPARKLING,BRUT CHAMP. BLANC DE NOIRS MILLESIME SYNODE,ROGER COULON,,BOTTLE,2016,200.0,,0,,Synode Champagne,Roger Coulon,wine_01hfxnejzf13cw868bj40j3jqs,,47.940235
82,SPARKLING,BRUT CHAMP. MILLESIME BLANC DE NOIR,ROGER COULON,,BOTTLE,2013,170.0,,0,,Millésime Blanc de Noirs Champagne,Roger Coulon,wine_01harvcmefj0gsxmc45gsndaq2,,45.638336
83,SPARKLING,BRUT CHAMPAGNE GRAND CRU B&B SPECIAL CLUB,H. GOUTORBE,,BOTTLE,2008,160.0,,0,,Special Club Brut Champagne Grand Cru 'Aÿ',H. Goutorbe,wine_01gzr4ks64xrvh8avth7gvzhc4,,50.556007
84,SPARKLING,BRUT CHAMPAGNE BLANC DE BLANC,THIENOT,,BOTTLE,S/A,110.0,,0,,Blanc de Blancs Champagne,Thienot,wine_01h4pmmfead68h8v37hy7rhje9,,42.419243
85,SPARKLING,BRUT CHAMPAGNE MILLESIME,THIENOT,,BOTTLE,2012,140.0,,0,,Brut Millésimé Champagne,Thienot,wine_01havweds7vbey7sfry1fheezs,,40.141106
86,SPARKLING,BRUT CHAMPAGNE B&N CUVEE DES LYS CHARLES VII,CANARD DUCHENE,,BOTTLE,S/A,120.0,,0,,Charles VII Grande Cuvée Brut Champagne,Canard-Duchêne,wine_01h0f3cmbmbmvw01dpej19m1zp,,55.370174
87,SPARKLING,BRUT CHAMPAGNE RESERVE,BERECHE ET FILS,,BOTTLE,S/A,120.0,,0,,Brut Réserve Champagne,Bérêche & Fils,wine_01gzr4ksxc64qf9xsba2g0fwfw,,39.384773
88,SPARKLING,EXTRA BRUT CHAMPAGNE 1ER CRU LE PETITE MONTAGNE,PONSON,,BOTTLE,S/A,0.0,,0,,La Petite Montagne Extra Brut Champagne Premier Cru,Pascal Ponson,wine_01h4pmmfcv0ckb86r9aq2dh4kd,,34.900208
89,SPARKLING,BRUT ROEDERER PREMIER VINTAGE,LOUIS ROEDERER,,BOTTLE,2012,160.0,,0,,Théophile Roederer Extra Brut Champagne,Louis Roederer,wine_01gzr4ks5tcfz7v92ev1pa5ps2,,42.854202
90,SPARKLING,BRUT ROEDERER PREMIER ROSE',LOUIS ROEDERER,,BOTTLE,2017,180.0,,0,,Théophile Roederer Extra Brut Champagne,Louis Roederer,wine_01gzr4ks5tcfz7v92ev1pa5ps2,,42.854202
91,SPARKLING,BRUT ROEDERER COLLECTION 244,LOUIS ROEDERER,,BOTTLE,S/A,130.0,,0,,Collection 244 Champagne,Louis Roederer,wine_01gzr4ks5t3r3m2xqxvqrmzvgc,,46.183655
92,SPARKLING,BRUT ROEDERER COLLECTION 243,LOUIS ROEDERER,,MAGNUM,S/A,260.0,,0,,Collection 243 Champagne,Louis Roederer,wine_01gzr4ks5tefbv8mz37yrb2ndk,,46.183655
93,SPARKLING,BRUT ROEDERER COLLECTION 242,LOUIS ROEDERER,,MAGNUM,S/A,0.0,,0,,Collection 242 Champagne,Louis Roederer,wine_01gzr4ks5tkz3teyz5d7mgv3q3,,46.183655
94,SPARKLING,BRUT ROEDERER COLLCTION 243,LOUIS ROEDERER,,JEROBOAM,S/A,590.0,,0,,Collection 243 Champagne,Louis Roederer,wine_01gzr4ks5tefbv8mz37yrb2ndk,,45.55933
95,SPARKLING,BRUT ROEDERER ROSE’,LOUIS ROEDERER,,MAGNUM,2013,350.0,,0,,Théophile Roederer Extra Brut Champagne,Louis Roederer,wine_01gzr4ks5tcfz7v92ev1pa5ps2,,42.854202
96,SPARKLING,CRISTAL BRUT,LOUIS ROEDERER,,MAGNUM,2008,1250.0,,0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,42.366817
97,SPARKLING,CRISTAL BRUT,LOUIS ROEDERER,,BOTTLE,2008,490.0,,0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,42.366817
97,SPARKLING,CRISTAL BRUT,LOUIS ROEDERER,,BOTTLE,2012,490.0,,0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,42.366817
98,SPARKLING,CRISTAL BRUT,LOUIS ROEDERER,,BOTTLE,2013,390.0,,0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,42.366817
98,SPARKLING,CRISTAL BRUT,LOUIS ROEDERER,,BOTTLE,2014,390.0,,0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,42.366817
98,SPARKLING,CRISTAL BRUT,LOUIS ROEDERER,,BOTTLE,2015,390.0,,0,,Cristal Brut Champagne (Millésimé),Louis Roederer,wine_01gzr4ks5tqthh4jv8natgmek8,,42.366817
99,SPARKLING,CRISTAL BRUT,ROSE’,,BOTTLE,2013,880.0,,0,,Brut,Sainte Rose,wine_01h4pmmfdr7azrngvvz5zen83r,,18.792099
100,SPARKLING,BRUT KRUG GRANDE CUVEE,KRUG,,BOTTLE,S/A,360.0,,0,,Grande Cuvée,Krug,wine_01gzr4ks7h5x1nhhc1jnbgbg29,,29.567274
101,SPARKLING,BRUT KRUG GRANDE CUVEE,KRUG,,MAGNUM,S/A,1100.0,,0,,Grande Cuvée,Krug,wine_01gzr4ks7h5x1nhhc1jnbgbg29,,29.567274
102,SPARKLING,KRUG VINTAGE,KRUG,,BOTTLE,2008,960.0,,0,,Vintage,Krug,wine_01gzr4ks7hs40y3jgkcmmk7q70,,29.904016
103,SPARKLING,KRUG VINTAGE,KRUG,,BOTTLE,2006,780.0,,0,,Vintage,Krug,wine_01gzr4ks7hs40y3jgkcmmk7q70,,29.904016
104,SPARKLING,KRUG VINTAGE COLLECTION '88,KRUG,,BOTTLE,1988,1400.0,,0,,Vintage,Krug,wine_01gzr4ks7hs40y3jgkcmmk7q70,,29.904016
105,SPARKLING,RUINART ROSE',RUINART,,BOTTLE,S/A,180.0,,0,,Dom Ruinart Rosé Brut Champagne,Ruinart,wine_01h4pmmfdrsyc3d30fzdm74bn4,,40.24485
106,SPARKLING,RUINART ROSE',RUINART,,MAGNUM,S/A,360.0,,0,,Dom Ruinart Rosé Brut Champagne,Ruinart,wine_01h4pmmfdrsyc3d30fzdm74bn4,,40.24485
107,SPARKLING,RUINART BLANC DE BLANCS,RUINART,,BOTTLE,S/A,180.0,,0,,Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd4nsbgy7pt1nwzq7k8,,45.08156
108,SPARKLING,RUINART BLANC DE BLANCS,RUINART,,MAGNUM,S/A,360.0,,0,,Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd4nsbgy7pt1nwzq7k8,,45.08156
109,SPARKLING,BRUT CHAMPAGNE TROIS CONTREES,LA BORDERIE,,BOTTLE,S/A,90.0,,0,,Trois Contrées Brut Champagne,Domaine la Borderie,wine_01hfxnejsjhvwbtmfdajpnndj4,,46.850266
110,SPARKLING,L'ATAVIQUE EXTRA BRUT CHAMP. GRAN CRU B&B,MOUZON LEROUX,,BOTTLE,S/A,110.0,,0,,l'Atavique Brut Réserve Champagne Grand Cru 'Verzy',Mouzon Leroux,wine_01h4pmmggf69tb1jj1fwe2ds0j,,50.88259
